0,,"いつか、船で海の向こう側に
いってみたいわ","Someday, I want to travel by ship
to the other side of the sea.",ui\00_message\quest\q20010006.gmd,\quest\q20010006.arc,q20010006.arc,15,Traveling Female Hunter
0,,これ、どこで見つけたの！？,Where did you find this!?,ui\00_message\quest\q20010006.gmd,\quest\q20010006.arc,q20010006.arc,16,Traveling Female Hunter
0,,"これはきっと、海の彼方から
流れ着いたんじゃないかな","This must have drifted here
from beyond the sea.",ui\00_message\quest\q20010006.gmd,\quest\q20010006.arc,q20010006.arc,17,Traveling Female Hunter
0,,"私たちと同じように
海の向こうでは知らない土地があって
色々な人たちが暮らしてるの","Just like us,
there are lands we don’t know on the other side of the sea,
and all kinds of people live there.",ui\00_message\quest\q20010006.gmd,\quest\q20010006.arc,q20010006.arc,18,Traveling Female Hunter
0,,"どうしてそんな事がわかるって？
わからないわよ
でも、そう考えた方が楽しいでしょ","How do I know something like that?
I don’t know.
But isn’t it more fun to think that way?",ui\00_message\quest\q20010006.gmd,\quest\q20010006.arc,q20010006.arc,19,Traveling Female Hunter
0,,"いつか、船で海の向こう側に
いってみたいわ","Someday, I want to travel by ship
to the other side of the sea.",ui\00_message\quest\q20010006.gmd,\quest\q20010006.arc,q20010006.arc,20,Traveling Female Hunter
0,,"何か見つけたら教えてね
でも、危険な魔物からは逃げた方がいいわよ！","If you find something, let me know.
But you should run away from dangerous monsters!",ui\00_message\quest\q20010006.gmd,\quest\q20010006.arc,q20010006.arc,21,Traveling Female Hunter
0,,"そうそう、共有しておきたい情報があるんだ
南の《青爪浜》には厄介な魔物がたむろしてるんだが
やつらがどうも、徐々に北上しているようでな","By the way, there’s some information I want to share.
There are troublesome monsters gathering at the southern Blueclaw Beach,
and it seems they’re gradually moving north.",ui\00_message\quest\q20010007.gmd,\quest\q20010007.arc,q20010007.arc,0,Persimmon
0,,"こちら側まで来られると厄介だ
もしもそれらしい魔物の集団を見かけたら
駆除を頼む","It would be a problem if they came this far.
If you spot a group of monsters that fits the description,
I want you to eliminate them.",ui\00_message\quest\q20010007.gmd,\quest\q20010007.arc,q20010007.arc,1,Persimmon
0,,"あんたに聞いてほしい情報があるんだ
南の《青爪浜》には強力な魔物がたむろしてるんだが
やつらがどうも、徐々に北上しているようでな","There’s information I want you to hear.
Powerful monsters are gathering at the southern Blueclaw Beach,
and they seem to be slowly advancing north.",ui\00_message\quest\q20010007.gmd,\quest\q20010007.arc,q20010007.arc,2,Persimmon
0,,"かなり手強い連中だから
もしもこちら側まで来たら面倒だ
それらしい魔物の集団を見かけたら
退治を頼む","They’re a very tough bunch.
It would be a hassle if they came this way.
If you see a group of monsters like that,
I want you to defeat them.",ui\00_message\quest\q20010007.gmd,\quest\q20010007.arc,q20010007.arc,3,Persimmon
0,,くれぐれも油断するなよ,Don’t let your guard down.,ui\00_message\quest\q20010007.gmd,\quest\q20010007.arc,q20010007.arc,4,Persimmon
0,,"あんたに伝えたかった情報があるんだ
南の《青爪浜》には危険な魔物がたむろしてるんだが
やつらがどうも、徐々に北上しているようでな","There’s information I wanted to pass on to you.
Dangerous monsters are gathering at the southern Blueclaw Beach,
and it looks like they’re steadily moving north.",ui\00_message\quest\q20010007.gmd,\quest\q20010007.arc,q20010007.arc,5,Persimmon
0,,"並みの騎士じゃ歯が立たないだろう――
万一、こちら側までやつらが来たら村の危機だ！
もしもそれらしい魔物の集団を見かけたら
なんとか食い止めてほしいんだ","An ordinary knight wouldn’t stand a chance—
if they make it this far, the village will be in danger!
If you encounter a group of monsters like that,
I want you to stop them somehow.",ui\00_message\quest\q20010007.gmd,\quest\q20010007.arc,q20010007.arc,6,Persimmon
0,,"俺じゃまず歯が立たないから
神殿に連絡しているんだが――
もし討伐に行くなら、準備は万端にな","I wouldn’t stand a chance against them myself,
so I’ve contacted the temple—
if you’re going to subjugate them, make sure you’re fully prepared.",ui\00_message\quest\q20010007.gmd,\quest\q20010007.arc,q20010007.arc,7,Persimmon
0,,"おお、お疲れさま
例の魔物を駆除してくれたのか！","Oh, good work.
Did you take care of those monsters?",ui\00_message\quest\q20010007.gmd,\quest\q20010007.arc,q20010007.arc,8,Persimmon
0,,"まぁ、すべてを根絶やしにはできないだろうが
ひとまず落着という所かな？","Well, you probably can’t wipe them out completely,
but things have settled down for now, I suppose.",ui\00_message\quest\q20010007.gmd,\quest\q20010007.arc,q20010007.arc,9,Persimmon
0,,"おお、お疲れさま
例の魔物を退治してくれたのか！
ずいぶん頑張ってくれたみたいだな","Oh, good work.
So you took care of the monsters!
Looks like you really went all out.",ui\00_message\quest\q20010007.gmd,\quest\q20010007.arc,q20010007.arc,10,Persimmon
0,,"まぁ、すべてを根絶やしにはできないだろうが
ひとまず脅威は去った、という所かな？","Well, you probably can’t eradicate them all,
but the immediate threat is gone, at least.",ui\00_message\quest\q20010007.gmd,\quest\q20010007.arc,q20010007.arc,11,Persimmon
0,,"報酬金で今日はゆっくり休んでくれよ
また何かあったらよろしくな","Take it easy today with the reward money.
If anything else comes up, I’ll be counting on you.",ui\00_message\quest\q20010007.gmd,\quest\q20010007.arc,q20010007.arc,12,Persimmon
0,,"おお、お疲れさま
例の魔物を退治してくれたのか！
さすがだな、あんな魔物を相手にできるとは","Oh, good work.
So you defeated those monsters!
Looks like you really put in the effort.",ui\00_message\quest\q20010007.gmd,\quest\q20010007.arc,q20010007.arc,13,Persimmon
0,,"まぁ、すべてを根絶やしにはできないだろうが
当面の危機は去った、という所かな？
村の安泰もあんたのおかげだよ","Well, you can’t wipe them all out,
but the danger has passed for now.
The village’s safety is thanks to you.",ui\00_message\quest\q20010007.gmd,\quest\q20010007.arc,q20010007.arc,14,Persimmon
0,,"報酬金には村から預かった分も入ってる
また何かあったらローテスのために
力を貸してくれよ","The reward includes the portion entrusted by the village.
If anything else happens,
lend your strength for Rotes again.",ui\00_message\quest\q20010007.gmd,\quest\q20010007.arc,q20010007.arc,15,Persimmon
0,,"例の件はどうだ？
魔物が群れているのは南の《青爪浜》方面――
おそらくやつらのねぐらは
《廃村ルフロー》のあたりだろう","How did that matter turn out?
The monsters are gathering to the south, around Blueclaw Beach—
their nest is probably
somewhere near the Deserted Village of Ruflow.",ui\00_message\quest\q20010007.gmd,\quest\q20010007.arc,q20010007.arc,16,Persimmon
0,,"覚者だな？
ちょうどいい、頼みたいことがある
ローテスから通報があって来たんだが――
別件で、この場から離れられなくなってな","You’re an Arisen, right?
Perfect timing — there’s something I want to ask you.
I came here after receiving a report from Rotes, but—
another matter has come up, and I can’t leave this place.",ui\00_message\quest\q20010008.gmd,\quest\q20010008.arc,q20010008.arc,0,Wilson
0,,"通報と言っても、大したことじゃない
ブリア海岸に、不審者が流れ着いたらしい","It’s nothing too serious,
but it seems a suspicious person washed ashore at Breya Coast.",ui\00_message\quest\q20010008.gmd,\quest\q20010008.arc,q20010008.arc,1,Wilson
0,,"どうも見たことのない格好で、
武装もしているとのことでな
手が空いているようなら、確認してきてほしい","Apparently they’re dressed in unfamiliar clothing
and are armed.
If you’re free, I’d like you to go check it out.",ui\00_message\quest\q20010008.gmd,\quest\q20010008.arc,q20010008.arc,2,Wilson
0,,"住民の安全を第一に――
万が一危険が及ぶようならば、排除も任せる
白竜に心臓を捧げた覚者なら、お手の物だろう","The residents’ safety comes first—
if there’s any danger, you’re authorized to eliminate the threat.
For an Arisen who offered their heart to the White Dragon,
it should be a simple task.",ui\00_message\quest\q20010008.gmd,\quest\q20010008.arc,q20010008.arc,3,Wilson
0,,"ブリア海岸に、不審者が流れ着いたという通報があった
どうも見たことのない格好で、武装もしているため
一部の住民が怖がっているそうでな","We received a report that a suspicious person washed ashore at Breya Coast.
They’re wearing unfamiliar attire and are armed,
and some of the residents are frightened.",ui\00_message\quest\q20010008.gmd,\quest\q20010008.arc,q20010008.arc,4,Wilson
0,,"手が空いているようなら、確認してきてほしい
万が一にも無いとは思うが――
住民に危険が及ぶようなら、排除も任せる","If you have time, I want you to investigate.
I don’t think it will come to that, but—
if the residents are in danger, you may deal with it as you see fit.",ui\00_message\quest\q20010008.gmd,\quest\q20010008.arc,q20010008.arc,5,Wilson
0,,"なんと――そんなことが
至急、救護員を派遣させよう","What—something like that happened?
We’ll dispatch medical personnel immediately.",ui\00_message\quest\q20010008.gmd,\quest\q20010008.arc,q20010008.arc,6,Wilson
0,,"しかし――これは想像以上に大事かもしれんな
サイクロプスに良く似た、巨大生物の話
そして、海を知らない謎の女","Still—this may be more serious than we imagined.
A report of a gigantic creature resembling a cyclops,
and a mysterious woman who doesn’t know the sea.",ui\00_message\quest\q20010008.gmd,\quest\q20010008.arc,q20010008.arc,7,Wilson
0,,"此度の協力、感謝する
あとの調査は白衛騎士団で引き受けよう
手間をかけてすまなかったな","Thank you for your cooperation this time.
The White Guard Knight Order will handle the remaining investigation.
Sorry to have troubled you.",ui\00_message\quest\q20010008.gmd,\quest\q20010008.arc,q20010008.arc,8,Wilson
0,,"しかし、次から次へと奇妙な事件ばかり――
このレスタニアは、一体どうなってしまうんだ？","But strange incidents just keep happening one after another—
what in the world is becoming of this Lestania?",ui\00_message\quest\q20010008.gmd,\quest\q20010008.arc,q20010008.arc,9,Wilson
0,,"うぅ――
ここは、一体
お前たちは？","Ugh—
where am I…
Who are you people?",ui\00_message\quest\q20010008.gmd,\quest\q20010008.arc,q20010008.arc,10,Erna
0,,"こ、これは――
一体なんなんだ、ここは！？","Th-this is—
what in the world is this place!?",ui\00_message\quest\q20010008.gmd,\quest\q20010008.arc,q20010008.arc,11,Erna
0,,"わたしは――確か、巨人と戦っていたら
川に足を滑らせ落ちてしまった、はず――","I was—if I remember right, I was fighting a giant,
then I slipped and fell into a river—at least, I think…",ui\00_message\quest\q20010008.gmd,\quest\q20010008.arc,q20010008.arc,12,Erna
0,,"レスタニア、だと？
レスタニア区なんて、聞いたことがないが――
それに、こんなでかい川があるところなんて――","Lestania, you say?
I’ve never heard of a Lestania region—
and a place with a river this huge, either—",ui\00_message\quest\q20010008.gmd,\quest\q20010008.arc,q20010008.arc,13,Erna
0,,"――待て
この、足音は、まさか","—Wait.
Those footsteps… don’t tell me—",ui\00_message\quest\q20010008.gmd,\quest\q20010008.arc,q20010008.arc,14,Erna
0,,"――巨人だと！？
ここはまだ壁の外なのか！？
わたしはいいから、あんただけでも逃げてくれ
食われるぞ！","A giant!?
Is this still outside the walls!?
Forget about me—run, at least you should escape!
You’ll be eaten!",ui\00_message\quest\q20010008.gmd,\quest\q20010008.arc,q20010008.arc,15,Erna
0,,"ゴホッ、ゴホッ――
あ、あんた――無事か？","cough, cough—
H-hey… are you alright?",ui\00_message\quest\q20010008.gmd,\quest\q20010008.arc,q20010008.arc,16,Erna
0,,"そうか
それは、良かっ――
ゲホ、ゴホッ","I see…
That’s good to—
cough, cough",ui\00_message\quest\q20010008.gmd,\quest\q20010008.arc,q20010008.arc,17,Erna
0,,"あぁ
母さん、ごめん――","Ah…
Mom, I’m sorry—",ui\00_message\quest\q20010008.gmd,\quest\q20010008.arc,q20010008.arc,18,Erna
0,,ふう――やったか！？,Phew—did we get it!?,ui\00_message\quest\q20010008.gmd,\quest\q20010008.arc,q20010008.arc,19,Erna
0,,クソ、仲間を呼び寄せやがった！,"Damn it, it called for reinforcements!",ui\00_message\quest\q20010008.gmd,\quest\q20010008.arc,q20010008.arc,20,Erna
0,,う、嘘だろ――！,N-no way…!,ui\00_message\quest\q20010008.gmd,\quest\q20010008.arc,q20010008.arc,21,Erna
0,,"へえ、よくここを見つけたね
さぞ強くて頼もしい覚者なんだろうね？
そうだ、きっとそうに違いない","Heh, you found this place pretty easily.
You must be a strong and reliable Arisen, huh?
Yes, I’m sure you are.",ui\00_message\quest\q20015006.gmd,\quest\q20015006.arc,q20015006.arc,0,Ludovika
0,,"そんな頼もしいキミにお願いがあるんだ
この近くの《潮騒洞窟》って場所に
危険な魔物が住み着いたらしくてね","I have a favor to ask someone as dependable as you.
It seems dangerous monsters have taken up residence
in a place nearby called the Roaring Tide Cave.",ui\00_message\quest\q20015006.gmd,\quest\q20015006.arc,q20015006.arc,1,Ludovika
0,,"近くの住民に泣きつかれてしまったよ
ご飯までご馳走に――――
――と、とにかく放っておけないと思うだろう？","The nearby residents begged me for help.
They even offered me meals and all—
—anyway, you can’t just ignore that, right?",ui\00_message\quest\q20015006.gmd,\quest\q20015006.arc,q20015006.arc,2,Ludovika
0,,"聞いてみると、私では歯が立たない強さらしい
ね、頼むよ覚者くん！ 
そのたくましい腕で、軽ーく討伐してくれよ","From what I hear, they’re far too strong for me to handle.
So please, Arisen!
Use those sturdy arms of yours and take them out—easy as pie.",ui\00_message\quest\q20015006.gmd,\quest\q20015006.arc,q20015006.arc,3,Ludovika
0,,"おいおい、本当に討伐してきたのかい？
信じられないよ――キミほどの実力者が、
なんだってこんな所でフラフラしていたのさ","Hey, hey, did you really go and defeat them?
I can’t believe it—someone with your level of skill,
why were you just wandering around a place like this?",ui\00_message\quest\q20015006.gmd,\quest\q20015006.arc,q20015006.arc,4,Ludovika
0,,"ま、とにかくこれで住民も喜んでくれるはず――
キミにもお礼をしないとね
とっておきの希少品、気に入るといいな――","Well, anyway, the residents should be happy now—
and I ought to thank you as well.
I hope you like this special rare item I picked out.",ui\00_message\quest\q20015006.gmd,\quest\q20015006.arc,q20015006.arc,5,Ludovika
0,,"怖気づいたのかい？ ――――まさかね
ヤツは《潮騒洞窟》にいるそうだよ","Did you get cold feet? ————nah, no way.
They say it’s in the Roaring Tide Cave.",ui\00_message\quest\q20015006.gmd,\quest\q20015006.arc,q20015006.arc,6,Ludovika
0,,"私かい？ 私はもちろんここでお宝――
な、なんでもないよ
――――ほら、早く行きなよ","Me? I’m obviously staying here to look for treasure—
n-no, it’s nothing.
———come on, hurry up and go.",ui\00_message\quest\q20015006.gmd,\quest\q20015006.arc,q20015006.arc,7,Ludovika
0,,"――あぁ、おまえか
少し手を貸してくれ","—Ah, it’s you.
Lend me a hand for a moment.",ui\00_message\quest\q20020000.gmd,\quest\q20020000.arc,q20020000.arc,0,Vanessa
0,,"実は、倉庫を確認したところ
色々と備蓄が不足していることが分かってな","I checked the warehouse,
and it turns out we’re short on various supplies.",ui\00_message\quest\q20020000.gmd,\quest\q20020000.arc,q20020000.arc,1,Vanessa
0,,"少々面倒をかけるが
補充が必要な物資を手に入れて欲しいんだ","It’s a bit of a hassle,
but I need you to procure the supplies we’re lacking.",ui\00_message\quest\q20020000.gmd,\quest\q20020000.arc,q20020000.arc,2,Vanessa
0,,"――あぁ、おまえか
少し手を貸してくれ","—Ah, it’s you.
Lend me a hand for a bit.",ui\00_message\quest\q20020000.gmd,\quest\q20020000.arc,q20020000.arc,3,Vanessa
0,,"オークとの戦いで、備蓄していた物資を
かなり使ってしまってな――
このままでは砦の維持が難しい","In the fight against the orcs,
we used up a large portion of our stockpiled supplies—
at this rate, maintaining the fort will be difficult.",ui\00_message\quest\q20020000.gmd,\quest\q20020000.arc,q20020000.arc,4,Vanessa
0,,"少々面倒をかけるが
幾つかの物資を調達してきて欲しい","It’s a bit troublesome,
but I need you to acquire several supplies.",ui\00_message\quest\q20020000.gmd,\quest\q20020000.arc,q20020000.arc,5,Vanessa
0,,"――あぁ、おまえか
丁度良いところに来てくれた","—Ah, it’s you.
You’ve come at just the right time.",ui\00_message\quest\q20020000.gmd,\quest\q20020000.arc,q20020000.arc,6,Vanessa
0,,"北のオークどもの動きが不穏だという報せが入ってな
急ぎ防衛のため準備を進めているのだが","We’ve received reports that the orcs in the north are making suspicious moves,
and we’re rushing to prepare our defenses.",ui\00_message\quest\q20020000.gmd,\quest\q20020000.arc,q20020000.arc,7,Vanessa
0,,"倉庫を調べたところ
物資が色々と不足していたことが分かった
オークどもと戦う以前の問題だ――","After checking the warehouse,
we found that we’re short on various supplies.
This is a problem even before we can fight the orcs—",ui\00_message\quest\q20020000.gmd,\quest\q20020000.arc,q20020000.arc,8,Vanessa
0,,"そこで頼みたい
何とかこれらの物資を手に入れてきて欲しい","So here’s what I’m asking.
I want you to somehow acquire these supplies.",ui\00_message\quest\q20020000.gmd,\quest\q20020000.arc,q20020000.arc,9,Vanessa
0,,"見事な手際だな――
おまえになら、これも頼めそうだ","Excellent work—
if it’s you, I think I can ask this of you as well.",ui\00_message\quest\q20020000.gmd,\quest\q20020000.arc,q20020000.arc,10,Vanessa
0,,"ご苦労だった
助かるよ――","Good work.
That helps a lot—",ui\00_message\quest\q20020000.gmd,\quest\q20020000.arc,q20020000.arc,11,Vanessa
0,,これで当面は備蓄の心配からは解放されたわけだ,"For the time being, this frees us from worrying about our stockpiles.",ui\00_message\quest\q20020000.gmd,\quest\q20020000.arc,q20020000.arc,12,Vanessa
0,,これからも立ち寄った時は声をかけてくれ,"If you stop by again, be sure to say something.",ui\00_message\quest\q20020000.gmd,\quest\q20020000.arc,q20020000.arc,13,Vanessa
0,,"ご苦労だった
ああ、助かるよ","Good work.
Ah, that really helps.",ui\00_message\quest\q20020000.gmd,\quest\q20020000.arc,q20020000.arc,14,Vanessa
0,,"これで何とか不足していた物資の
補充ができた
礼を言う――","With this, we’ve managed to replenish
the supplies we were lacking.
You have my thanks—",ui\00_message\quest\q20020000.gmd,\quest\q20020000.arc,q20020000.arc,15,Vanessa
0,,"これからも立ち寄った時は声をかけてくれ
仕事ならいっぱいあるぞ","If you stop by again, let me know.
There’s plenty of work to be done.",ui\00_message\quest\q20020000.gmd,\quest\q20020000.arc,q20020000.arc,16,Vanessa
0,,"よくやってくれた
さすがだな――
他の連中にも見習わせたいぐらいだ","You did well.
As expected of you—
I’d like the others to learn from your example.",ui\00_message\quest\q20020000.gmd,\quest\q20020000.arc,q20020000.arc,17,Vanessa
0,,"いっそ、このまま砦にとどまり
私のとなりで力を発揮してくれてもいいのだが――
まあ、レオがうるさいか","Honestly, you could just stay here at the fort
and put your strength to use at my side—but
Leo would probably complain.",ui\00_message\quest\q20020000.gmd,\quest\q20020000.arc,q20020000.arc,18,Vanessa
0,,"おまえならいつでも歓迎する
また顔を見せてくれ","You’d be welcome here anytime.
Come by again.",ui\00_message\quest\q20020000.gmd,\quest\q20020000.arc,q20020000.arc,19,Vanessa
0,,"てこずっているのか？
不慣れは理由にならないぞ？","Are you having trouble?
Inexperience isn’t an excuse, you know.",ui\00_message\quest\q20020000.gmd,\quest\q20020000.arc,q20020000.arc,20,Vanessa
0,,"大変なんだよ
ヴァネッサ様への報告書が集まらない！
あと１枚なんだけど――","It’s a mess.
We can’t get all the reports for Lady Vanessa together!
We’re just missing one more, but—",ui\00_message\quest\q20020001.gmd,\quest\q20020001.arc,q20020001.arc,0,Arisen Corps Regimental Soldier
0,,"誰かがまだ提出していないんだよな
なあ、あんた、回収頼むよ","Someone still hasn’t turned theirs in.
Hey, can you go collect it for me?",ui\00_message\quest\q20020001.gmd,\quest\q20020001.arc,q20020001.arc,1,Arisen Corps Regimental Soldier
0,,"大変なんだよ
ヴァネッサ様への報告書が集まらない！
あと１枚なんだけど――","It’s a mess.
We can’t get all the reports for Lady Vanessa together!
We’re just missing one more, but—",ui\00_message\quest\q20020001.gmd,\quest\q20020001.arc,q20020001.arc,2,Arisen Corps Regimental Soldier
0,,"誰かがまだ提出していないんだよな
なあ、あんた、回収頼むよ","Someone still hasn’t turned theirs in.
Hey, can you go collect it for me?",ui\00_message\quest\q20020001.gmd,\quest\q20020001.arc,q20020001.arc,3,Arisen Corps Regimental Soldier
0,,"一応言っておくけど
魔物がうろついているから気をつけてな","Just so you know,
there are monsters roaming around, so be careful.",ui\00_message\quest\q20020001.gmd,\quest\q20020001.arc,q20020001.arc,4,Arisen Corps Regimental Soldier
0,,"大変なんだよ
ヴァネッサ様への報告書が集まらない！
あと１枚なんだけど――","It’s a real problem.
We can’t get all the reports for Lady Vanessa together!
We’re just missing one more, but—",ui\00_message\quest\q20020001.gmd,\quest\q20020001.arc,q20020001.arc,5,Arisen Corps Regimental Soldier
0,,"誰かがまだ提出していないんだよな
なあ、あんた、回収頼むよ","Someone still hasn’t turned theirs in.
Hey, I’m counting on you to collect it.",ui\00_message\quest\q20020001.gmd,\quest\q20020001.arc,q20020001.arc,6,Arisen Corps Regimental Soldier
0,,"知っていると思うけど
このあたりは魔物がけっこう強いから
気をつけてな","You probably already know this,
but the monsters around here are pretty strong,
so be careful.",ui\00_message\quest\q20020001.gmd,\quest\q20020001.arc,q20020001.arc,7,Arisen Corps Regimental Soldier
0,,"え？　なんですか？
あ、報告書でありますか！？","Huh? What is it?
Oh—are you here about the report!?",ui\00_message\quest\q20020001.gmd,\quest\q20020001.arc,q20020001.arc,8,Arisen Corps Regimental Soldier
0,,"ホントですか！？
出していないのは
自分だけでありますか！？","Really!?
Am I the only one
who hasn’t submitted it!?",ui\00_message\quest\q20020001.gmd,\quest\q20020001.arc,q20020001.arc,9,Arisen Corps Regimental Soldier
0,,"お願いです、自分、負傷していまして
報告書を持参できないのであります！","Please, I’m injured,
so I can’t bring the report myself!",ui\00_message\quest\q20020001.gmd,\quest\q20020001.arc,q20020001.arc,10,Arisen Corps Regimental Soldier
0,,"これが自分の報告書です
担当者に渡して頂ければ幸いであります！","This is my report.
I would be grateful if you could deliver it to the person in charge!",ui\00_message\quest\q20020001.gmd,\quest\q20020001.arc,q20020001.arc,11,Arisen Corps Regimental Soldier
0,,"おお――報告書がそろった！？
ありがとう――うん、ありがとう","Oh—did you gather all the reports!?
Thank you—yes, thank you.",ui\00_message\quest\q20020001.gmd,\quest\q20020001.arc,q20020001.arc,12,Arisen Corps Regimental Soldier
0,,"それでさ――言いにくいんだけど
提出時間が過ぎていてさ――
きっと、無茶苦茶怒られるんだ――","And, uh—this is hard to say, but
the submission deadline has already passed—
I’m sure I’m going to get chewed out—",ui\00_message\quest\q20020001.gmd,\quest\q20020001.arc,q20020001.arc,13,Arisen Corps Regimental Soldier
0,,"ここまで来たら、ついでだよな？
報告書をヴァネッサ様に届けてくれ！","Since you’ve come this far, might as well, right?
Please deliver the reports to Lady Vanessa!",ui\00_message\quest\q20020001.gmd,\quest\q20020001.arc,q20020001.arc,14,Arisen Corps Regimental Soldier
0,,"ああ、報告書か――
ん？　なぜおまえが――
担当者はどうしたんだ？","Ah, the report—
huh? Why are you here—?
What happened to the assigned officer?",ui\00_message\quest\q20020001.gmd,\quest\q20020001.arc,q20020001.arc,15,Vanessa
0,,"なんと――そんなことが！？
叱責を逃れようなどは笑止千万
この守備隊員にあるまじき行為！","What—something like that happened!?
Trying to avoid reprimand is utterly laughable—
such conduct is unbecoming of a guard!",ui\00_message\quest\q20020001.gmd,\quest\q20020001.arc,q20020001.arc,16,Vanessa
0,,"委細、承知した
あとは自分で対処しておく","I understand the situation in detail.
I’ll handle the rest myself.",ui\00_message\quest\q20020001.gmd,\quest\q20020001.arc,q20020001.arc,17,Vanessa
0,,"今回は迷惑をかけたな――
神殿の皆によろしく伝えてくれ
ご苦労だった","We caused you trouble this time—
give my regards to everyone at the temple.
Good work.",ui\00_message\quest\q20020001.gmd,\quest\q20020001.arc,q20020001.arc,18,Vanessa
0,,"ああ、報告書か――
ん？　なぜおまえが――
担当者はどうしたんだ？","Ah, the reports—
Hm? Why are you the one here—
what happened to the officer in charge?",ui\00_message\quest\q20020001.gmd,\quest\q20020001.arc,q20020001.arc,19,Vanessa
0,,"なんと――そんなことが！？
叱責を逃れようなどは笑止千万
この守備隊員にあるまじき行為！","What—something like that happened!?
Trying to avoid reprimand is utterly laughable.
Such conduct is unbecoming of a guard!",ui\00_message\quest\q20020001.gmd,\quest\q20020001.arc,q20020001.arc,20,Vanessa
0,,"委細、承知した
あとは自分が厳しく処分しておく","I understand the details.
I will see to the punishment personally.",ui\00_message\quest\q20020001.gmd,\quest\q20020001.arc,q20020001.arc,21,Vanessa
0,,"今回は迷惑をかけたな――
怪我はないか？","We caused you trouble this time—
are you injured?",ui\00_message\quest\q20020001.gmd,\quest\q20020001.arc,q20020001.arc,22,Vanessa
0,,"そうか――
神殿の皆によろしく伝えてくれ
ご苦労だった","I see.
Give my regards to everyone at the temple.
Good work.",ui\00_message\quest\q20020001.gmd,\quest\q20020001.arc,q20020001.arc,23,Vanessa
0,,"ああ、報告書か――
ん？　なぜおまえが――
担当者はどうしたんだ？","Ah, the reports—
Hm? Why are you the one here—
what happened to the officer in charge?",ui\00_message\quest\q20020001.gmd,\quest\q20020001.arc,q20020001.arc,24,Vanessa
0,,"なんと――そんなことが！？
叱責を逃れようなどは笑止千万
この守備隊員にあるまじき行為！","What—something like that happened!?
Trying to avoid reprimand is utterly laughable.
Such conduct is unbecoming of a guard!",ui\00_message\quest\q20020001.gmd,\quest\q20020001.arc,q20020001.arc,25,Vanessa
0,,"委細、承知した
あとは自分が厳しく処分しておく
怠惰はオークより腐臭を放つ","I understand the details.
I will see to the punishment personally.
Laziness reeks worse than an orc.",ui\00_message\quest\q20020001.gmd,\quest\q20020001.arc,q20020001.arc,26,Vanessa
0,,"今回は迷惑をかけたな――
怪我はないか？","We caused you trouble this time—
are you injured?",ui\00_message\quest\q20020001.gmd,\quest\q20020001.arc,q20020001.arc,27,Vanessa
0,,"そうか――良かった
こんなことで戦力が減じては
白竜とレオに申し訳が立たないからな","I see—good.
If our fighting strength were reduced over something like this,
we would have no excuse before the White Dragon and Leo.",ui\00_message\quest\q20020001.gmd,\quest\q20020001.arc,q20020001.arc,28,Vanessa
0,,"ご苦労だった
気をつけて神殿へ帰ってくれ","Good work.
Be careful on your way back to the temple.",ui\00_message\quest\q20020001.gmd,\quest\q20020001.arc,q20020001.arc,29,Vanessa
